Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Feb 2024,PG,PGG,PGGS0,1477,Online,43069300,5168316,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1477,Retail,41133092,4935971,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1489,Online,16351000,1962120,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1489,Online,50795700,6095484,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1489,Retail,48410100,5809212,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1489,Retail,65738830,7888660,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1493,Online,34352880,4122346,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1493,Retail,34350000,4122000,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1493,Retail,83531033,10023724,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1504,Online,50533185,6063982,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1504,Online,92340999,11080920,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1504,Online,,-283824,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Feb 2024,PG,PGG,PGGS0,1504,Retail,30218000,3626160,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1504,Retail,211872670,25424720,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1516,Online,22324500,2678940,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1516,Online,,-1087776,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Feb 2024,PG,PGG,PGGS0,1516,Retail,190513400,22861608,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1516,Retail,50339080,6040690,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1517,Online,19758600,2371032,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1517,Retail,4290000,514800,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1517,Retail,92054618,11046554,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1532,Online,59176500,7101180,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1532,Retail,13309000,1597080,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1532,Retail,256788322,30814599,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1534,Online,24647930,2957752,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1534,Retail,13511000,1621320,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1534,Retail,168582919,20229950,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1534,Retail,,-270720,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Feb 2024,PG,PGG,PGGS0,1539,Online,34720175,4166421,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1539,Online,,-564690,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Feb 2024,PG,PGG,PGGS0,1539,Retail,26956600,3234792,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1539,Retail,64099000,7691880,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1541,Online,13501000,1620120,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1541,Online,50018310,6002197,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1541,Retail,33426504,4011180,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1541,Retail,111964356,13435723,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1548,Online,25900015,3108002,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1548,Retail,88087900,10570548,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1548,Retail,173312103,20797452,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1555,Online,14137888,1696547,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1555,Retail,116260642,13951277,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1555,Retail,68260170,8191220,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1558,Online,40165020,4819802,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1558,Retail,68557986,8226958,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1565,Online,11004600,1320552,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1565,Retail,13482600,1617912,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1565,Retail,30009000,3601080,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1575,Online,26569423,3188331,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1575,Retail,35199000,4223880,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1575,Retail,37573060,4508767,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1579,Online,61866900,7424028,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1579,Retail,27315600,3277872,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051111100
1000,Feb 2024,PG,PGG,PGGS0,1579,Retail,46935070,5632208,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1596,Online,100232866,12027944,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGS0,1596,Online,,-2560066,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0052131000
1000,Feb 2024,PG,PGG,PGGS0,1596,Retail,7537630,904516,VÀNG,VÀNG,TRANG SỨC KHÔNG GẮN ĐÁ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1115,,,-31851820,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1115,Online,13015000,13015000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1115,Online,,-12062787,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1115,Retail,4523604000,4523604000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1115,Retail,,-4180048366,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1255,,,-5227649,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1255,Retail,1341585000,1341585000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1255,Retail,,-1248242441,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1256,,,-174778450,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1256,Retail,14707870000,14707870000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1256,Retail,,-13679468497,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1277,,,-74731722,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1277,Online,11427000,11427000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1277,Online,,-10940000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1277,Retail,0,0,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051112300
1000,Feb 2024,PG,PGG,PGGT0,1277,Retail,8944189000,8944189000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1277,Retail,-39420000,-39420000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Feb 2024,PG,PGG,PGGT0,1277,Retail,,-8376165024,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1278,,,-13979110,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1278,Retail,1222588000,1222588000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1278,Retail,,-1129745464,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1280,,,-7633779,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1280,Online,6580000,6580000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1280,Online,,-6121974,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1280,Retail,1050510000,1050510000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1280,Retail,,-974160887,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1294,,,-104544422,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1294,Online,32510000,32510000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1294,Online,,-30696530,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1294,Retail,8159649000,8159649000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1294,Retail,,-7626382749,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1295,,,-3467837,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1295,Retail,626549000,626549000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1295,Retail,,-580981732,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1307,,,-7222887,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1307,Retail,511195000,511195000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1307,Retail,,-469201716,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1314,,,-2588507,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1314,Retail,2418655000,2418655000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1314,Retail,-6450000,-6450000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Feb 2024,PG,PGG,PGGT0,1314,Retail,,-2269636658,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1316,,,-13934980,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1316,Online,6500000,6500000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1316,Online,,-6227006,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1316,Retail,5062925000,5062925000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1316,Retail,-22505000,-22505000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Feb 2024,PG,PGG,PGGT0,1316,Retail,,-4716168884,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1317,,,-8295323,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1317,Online,3218000,3218000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1317,Online,,-3090000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1317,Retail,1235989000,1235989000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1317,Retail,,-1145958565,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1318,,,-18008626,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1318,Online,3225000,3225000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1318,Online,,-2931102,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1318,Retail,1062776000,1062776000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1318,Retail,,-985552771,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1329,,,-5329684,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1329,Retail,443926000,443926000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1329,Retail,,-407854724,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1330,,,-7496571,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1330,Retail,4069946000,4069946000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1330,Retail,,-3851639604,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1370,,,-73444792,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1370,Online,13015000,13015000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1370,Online,,-12121173,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1370,Retail,7457806000,7457806000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1370,Retail,-19560000,-19560000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Feb 2024,PG,PGG,PGGT0,1370,Retail,,-6886010841,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1373,,,-22710504,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1373,Online,22935000,22935000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1373,Online,,-22442210,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1373,Retail,4963172000,4963172000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1373,Retail,-13365000,-13365000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Feb 2024,PG,PGG,PGGT0,1373,Retail,,-4647863992,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1376,,,-19698787,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1376,Online,6580000,6580000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1376,Online,,-6116267,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1376,Retail,4091489000,4091489000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1376,Retail,-6450000,-6450000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Feb 2024,PG,PGG,PGGT0,1376,Retail,,-3832698302,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1401,,,37190138,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1401,Online,69136000,69136000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1401,Online,,-64473879,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1401,Retail,0,0,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051112300
1000,Feb 2024,PG,PGG,PGGT0,1401,Retail,3374026000,3374026000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1401,Retail,,-3210624429,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1402,,,-7778110,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1402,Retail,602985000,602985000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1402,Retail,,-561276288,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1404,,,-65705038,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1404,Online,3348000,3348000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1404,Online,,-3100000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1404,Retail,7109256000,7109256000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1404,Retail,,-6660889256,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1405,,,-1727196,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1405,Retail,217873000,217873000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1405,Retail,-6636000,-6636000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Feb 2024,PG,PGG,PGGT0,1405,Retail,,-200679004,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1409,,,-17752233,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1409,Retail,754662000,754662000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1409,Retail,,-688637406,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1445,,,-213723759,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1445,Retail,5734713000,5734713000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1445,Retail,,-5183279560,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1447,,,-21648869,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1447,Online,6575000,6575000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1447,Online,,-6615000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1447,Retail,3559906000,3559906000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1447,Retail,,-3325759132,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1467,,,-4179394,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1467,Online,3317000,3317000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1467,Online,,-3187500,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1467,Retail,440445000,440445000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1467,Retail,,-409235183,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1470,,,-6152297,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1470,Online,6450000,6450000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1470,Online,,-5912164,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1470,Retail,936505000,936505000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1470,Retail,,-870808301,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1473,,,-17558394,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1473,Retail,2152795000,2152795000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1473,Retail,,-2010831048,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1477,,,1467051,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1477,Retail,48463000,48463000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1477,Retail,,-46734234,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
1000,Feb 2024,PG,PGG,PGGT0,1489,,,-8443564,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063290100
1000,Feb 2024,PG,PGG,PGGT0,1489,Retail,2516875000,2516875000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051121000
1000,Feb 2024,PG,PGG,PGGT0,1489,Retail,-32250000,-32250000,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0051190010
1000,Feb 2024,PG,PGG,PGGT0,1489,Retail,,-2346742061,VÀNG,VÀNG,VÀNG ÉP SIÊU PNJ,0063210200
